created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Nov 15 18:21:20 +0000 2023;1724855115612561469;"probably the best concert i’ve ever been to☹️☹️☹️ i love the energy, the souls, lightning, sound, people who is in love around me, i’ve been waiting for this moment @coldplay pls come back.. indonesia truly love you🥺";0;1;0;1;en;1263877700214611968;1724855115612561469;moshiyosukses;https://twitter.com/moshiyosukses/status/1724855115612561469
Wed Nov 15 18:14:41 +0000 2023;1724853442814910817;"Malaysian are hypocrites, we bullied saudi for having a concert yet we are here welcoming coldplay 😂";0;0;0;0;en;447234801;1724853442814910817;erinshaiful;https://twitter.com/erinshaiful/status/1724853442814910817
Wed Nov 15 18:09:33 +0000 2023;1724852151590277387;"Alhamdulillah...... the best night ever with Mrs. Carrisa....... 1st time coldplay concert in Indonesia and for me 1st time international concert 🥰🥰🥰 https://t.co/dNjS28Z0Cm";0;0;3;3;en;1145133222;1724852151590277387;rahmantaleba;https://twitter.com/rahmantaleba/status/1724852151590277387
Wed Nov 15 18:08:41 +0000 2023;1724851932651753688;"The most beautiful concert✨🥰 - Coldplay https://t.co/K71Qoe45Tc";0;0;0;20;en;1263249506667081728;1724851932651753688;Fiyaapay;https://twitter.com/Fiyaapay/status/1724851932651753688
Wed Nov 15 18:07:29 +0000 2023;1724851628426338482;"yoongi had fun at coldplay concert today guys https://t.co/4V83nIVY5h";0;0;2;34;en;140269737;1724851628426338482;prodsugadearest;https://twitter.com/prodsugadearest/status/1724851628426338482
Wed Nov 15 18:06:55 +0000 2023;1724851487694897578;"konser coldplay jakarta bener2 best concert ever!!";0;0;0;0;en;3118818444;1724851487694897578;pinkskiiiiies;https://twitter.com/pinkskiiiiies/status/1724851487694897578
Wed Nov 15 18:05:54 +0000 2023;1724851230370120086;"coldplay music of the spheres jakarta  the prettiest concert EVER look at all the lights🥺 https://t.co/g1oBJokDVm";0;0;0;0;en;1133260035876839424;1724851230370120086;bangyedamf;https://twitter.com/bangyedamf/status/1724851230370120086
Wed Nov 15 18:02:58 +0000 2023;1724850493841612909;"@sull1meadows @coldplay Sky full of stars was playing on the radio when I got home and thought of you at the concert!";0;1;0;1;en;1180913480867684360;1724830870144684161;tinnytrying;https://twitter.com/tinnytrying/status/1724850493841612909
Wed Nov 15 18:00:30 +0000 2023;1724849873269195263;"Conservative Muslims in Indonesia protest Coldplay concert over the band's LGBTQ+ support https://t.co/gPW7e2OGXj";0;0;2;1;en;15856435;1724849873269195263;MSN;https://twitter.com/MSN/status/1724849873269195263
Wed Nov 15 18:00:19 +0000 2023;1724849825026634036;"@ktvsag Coldplay concert in JKT last night. people force their way in";0;1;0;0;en;1637294956066017280;1724838562531860747;liyenniee;https://twitter.com/liyenniee/status/1724849825026634036
Wed Nov 15 18:00:02 +0000 2023;1724849755652780318;"Over 200 conservative Muslims marched in Indonesia’s capital on Wednesday, demanding the cancellation of a Coldplay concert due to the British band's support for the LGBTQ+ community. https://t.co/p0kaEUo8Wz";0;0;0;0;en;145572118;1724849755652780318;nocomment;https://twitter.com/nocomment/status/1724849755652780318
Wed Nov 15 17:58:17 +0000 2023;1724849313283747903;"Harus bgt once in a lifetime nonton coldplay sihhh. such a beautiful concert 🫶🏻🥹";0;1;0;1;en;77484537;1724849313283747903;tisschaa;https://twitter.com/tisschaa/status/1724849313283747903
Wed Nov 15 17:56:21 +0000 2023;1724848828103434679;"HAH GILA MALIQ D'ESSENTIALS JD LINE UP CONCERT COLDPLAY?!?@????";0;1;0;0;en;1303301496662974466;1724848828103434679;nngsbrutal;https://twitter.com/nngsbrutal/status/1724848828103434679
Wed Nov 15 17:50:36 +0000 2023;1724847380573680082;"I just come back from my little adventure with my friend, we went to coldplay concert to buy a ticket for my friend and we got nothing because all the prices were overpriced so we just walked around, had chicken wings for dinner and back to the venue to watch a softball match https://t.co/GKU5iwlbUW";0;0;0;1;en;1262445817052291073;1724845863435149619;mingyoori;https://twitter.com/mingyoori/status/1724847380573680082
Wed Nov 15 17:49:49 +0000 2023;1724847185093955920;"To all my Coldplay friends who attended tonight's concert. May you all have a great way to deal with post concert depression 👀🙏🏻 #ColdplayJakarta #ColdplayInJakarta #ColdplayIndonesia";0;1;0;2;en;923146919609696258;1724847185093955920;perfectcoldplay;https://twitter.com/perfectcoldplay/status/1724847185093955920
Wed Nov 15 17:48:49 +0000 2023;1724846931711869386;"One of the best concert ever! Thank you @coldplay!  #ColdplayInJakarta #MusicOfTheSpheresWorldTour https://t.co/xzjsudwBFA";0;1;0;3;en;1231069631390961665;1724846931711869386;menramenramen;https://twitter.com/menramenramen/status/1724846931711869386
Wed Nov 15 17:47:02 +0000 2023;1724846485903171825;"❗🇮🇩⚔️🌈 - Violent clashes in Indonesia as protesters call for #Coldplay concert to be canceled due to the band's support for the #LGBTQ community. https://t.co/XKXnEtOC8A";1;0;6;12;en;1337866822926864386;1724846485903171825;theinformantofc;https://twitter.com/theinformantofc/status/1724846485903171825
Wed Nov 15 17:43:39 +0000 2023;1724845630789406744;"@Christalball93 Coldplay had a concert movie in theaters earlier this year: Coldplay - Music Of The Spheres. I saw at AMC back in April. https://t.co/2927AISbRJ";0;0;0;0;en;1417513220621881346;1724812188429561992;EvilVillainAPE;https://twitter.com/EvilVillainAPE/status/1724845630789406744
Wed Nov 15 17:43:32 +0000 2023;1724845604604653609;"someday.  watch and attend to coldplay’s concert.";0;0;0;1;en;368121472;1724845604604653609;nasuuuut;https://twitter.com/nasuuuut/status/1724845604604653609
Wed Nov 15 17:41:36 +0000 2023;1724845117847244801;"Conservative Muslims in Indonesia protest Coldplay concert over the band's LGBTQ support https://t.co/hgxqNxwJOi";0;0;0;0;en;2192125656;1724845117847244801;SriLankaHealth1;https://twitter.com/SriLankaHealth1/status/1724845117847244801
Wed Nov 15 17:40:09 +0000 2023;1724844752573694216;"demi nonton concert coldplay, wa ganti warna rambut, cut my bangs and be so girly xixixi";0;0;0;0;en;391965118;1724844752573694216;kinanpangestu;https://twitter.com/kinanpangestu/status/1724844752573694216
Wed Nov 15 17:40:04 +0000 2023;1724844730809458969;"Good for them. Their country their rules. Muslim anti-LGBT groups descend on Coldplay’s first concert in Indonesia https://t.co/Sl9yicvUIV";0;0;0;0;en;1674755292964216832;1724844730809458969;jefH1432000;https://twitter.com/jefH1432000/status/1724844730809458969
Wed Nov 15 17:39:56 +0000 2023;1724844697439678804;"WTS Coldplay Concert in Singapore  ✅ Saturday, 27th January 2024  ✅ General Standing (Festival) ONLY 1 TIX DM FOR DETAILS!  #ColdplayinSingapore #ColdplaySingapore #MOTSWorldTourInSG #Coldplaytickets #MOTSinSingapore #ColdplaySG #ColdplayinSG #wtscoldplay #wtscoldplaysg";0;5;0;0;en;81025162;1724844697439678804;sildaf;https://twitter.com/sildaf/status/1724844697439678804
Wed Nov 15 17:36:42 +0000 2023;1724843882608026038;"Today I got my rejection letter, which I thought, and was positive I will be accepted.  But I had to go to Coldplay concert. So I was kindaaaaaa...  Happy and sad~";0;0;0;0;en;1313081377;1724843882608026038;fourchara;https://twitter.com/fourchara/status/1724843882608026038
Wed Nov 15 17:35:53 +0000 2023;1724843678341181607;"@coldplay U're sooooooo fuckin awesome guys. Thank u for make a wonderful &amp  colorful concert in Jakarta 🤩🧡💛💚💙💜 #COLDPLAYJAKARTA";0;0;0;1;en;1580771584310411268;1724843678341181607;Che3se_Cake20;https://twitter.com/Che3se_Cake20/status/1724843678341181607
Wed Nov 15 17:35:41 +0000 2023;1724843628676403374;"istg coldplay' concert is so chaos, bikin malu.";0;0;0;0;en;1653780913111830528;1724843628676403374;ceraivee;https://twitter.com/ceraivee/status/1724843628676403374
Wed Nov 15 17:35:09 +0000 2023;1724843493099778443;"defo alot to learn as an event organizer wannabe from the coldplay concert shenanigans  iron grip dicipline should be our main concern";0;0;0;0;en;1111147944881733632;1724843493099778443;yaesfurs;https://twitter.com/yaesfurs/status/1724843493099778443
Wed Nov 15 17:33:49 +0000 2023;1724843158331080852;"WTS COLDPLAY in Singapore  24/01/2024 : 6 Tix CAT 4 Section 14x 30/01/2024 : 5 Tix Standing Pen 30/01/2024 : 2 Tix CAT 7 Section 64x 31/01/2024 : 4 Tix Standing Pen  📌Full Payment Only 📌Will be ensured until entering the concert area ✅INA Bank Transfer ✅PayPal  #COLDPLAYinSG https://t.co/n0GfqXgYx1";1;1;0;0;en;1596376114062041090;1724843158331080852;YDeeVue;https://twitter.com/YDeeVue/status/1724843158331080852
Wed Nov 15 17:31:27 +0000 2023;1724842560433361258;"My Universe at the Coldplay concert in LA. can’t wait to meet my OT7 , my bangtan , my BTS  💜🥲✨ https://t.co/psibn2r0pd";0;0;0;1;en;450715989;1724842560433361258;missroshnee;https://twitter.com/missroshnee/status/1724842560433361258
Wed Nov 15 17:30:21 +0000 2023;1724842286847250540;"what the fucking hell coldplay x maliq?! i SAID COLDPLAY WITH MALIQ D'ESSENTIALS AT TODAY'S CONCERT?? MOM I WANT TO SEE THATTT";1;0;0;0;en;1510223990467723270;1724842286847250540;keitaminc;https://twitter.com/keitaminc/status/1724842286847250540
Wed Nov 15 17:25:48 +0000 2023;1724841139507757368;"Even terug denken aan coldplay concert toen ze everglow speelde. Zo hard gejankt. “Can you play everglow because our friend can’t glow anymore”.   Ik mis je elies 🩵";0;0;0;1;nl;414819330;1724841139507757368;harrysfabqueen;https://twitter.com/harrysfabqueen/status/1724841139507757368
Wed Nov 15 17:21:23 +0000 2023;1724840029997216208;"ONE OF THE BEST CONCERT IN MY LIFE 😭😭💜💜 THANK YOUUU @coldplay you promised us to come back here SOON and doing the concert in Jakarta every week 🤪 #ColdplayJakarta https://t.co/KaFQGUsymy";0;1;0;0;en;43848827;1724840029997216208;almiracalista8;https://twitter.com/almiracalista8/status/1724840029997216208
Wed Nov 15 17:21:12 +0000 2023;1724839983054233832;"I do hope Coldplay concert can be cancel it at the West Malaysia as it will give chances for the East Malaysia states to organise it.";0;0;0;0;en;1513014280089530369;1724839983054233832;wx_jasper;https://twitter.com/wx_jasper/status/1724839983054233832
Wed Nov 15 17:19:22 +0000 2023;1724839520619651099;"@pdriesta @coldplay Coldplay concerts are the best! 🎆";0;1;0;0;en;1617946515556950017;1724837302512611403;FCBZelo;https://twitter.com/FCBZelo/status/1724839520619651099
Wed Nov 15 17:18:44 +0000 2023;1724839361168933373;"Muslim protesters demand the cancellation of a concert by British rock band Coldplay, which the protesters say supports LGBTQ rights in violation of Muslim doctrine, near the GBK stadium where the band is scheduled to perform on the same day, in Jakarta on Nov 15, 2023 https://t.co/I2CJS1ykuE";0;0;0;1;en;61434946;1724839348229857415;yudhabaskoro;https://twitter.com/yudhabaskoro/status/1724839361168933373
Wed Nov 15 17:16:18 +0000 2023;1724838748628611448;"#Breaking: #Protesters in #Indonesia call for #Coldplay concert to be scrapped over band’s support of #LGBTQ community.  https://t.co/GYU7z6JpQd";0;0;0;0;en;1244852472037937153;1724838748628611448;RWNews247WP;https://twitter.com/RWNews247WP/status/1724838748628611448
Wed Nov 15 17:15:26 +0000 2023;1724838533305700691;"was Coldplay doing a live concert? https://t.co/jg7jeQy0pL";0;0;0;0;en;1666105082008535043;1724838533305700691;official19098;https://twitter.com/official19098/status/1724838533305700691
Wed Nov 15 17:15:10 +0000 2023;1724838464347328679;"daechwita coin purse making me feel extra cunty for coldplay concert. thankiiies @txtdr https://t.co/dTWHz1NP3u";0;0;0;1;en;1262513349679611905;1724838464347328679;outrcego;https://twitter.com/outrcego/status/1724838464347328679
Wed Nov 15 17:12:40 +0000 2023;1724837835767964153;"[📸] Wootteo spotted at Coldplay concert in Jakarta tonight🥺 welcome to Jakarta Wootteo!!!! 💜  Wootteo was bored because Jin's father was in the army so he went with Uncle Chris to Jakarta to meet his mother😘. ㅋㅋㅋㅋㅋㅋ  #Jin #진 #방탄소년단진 #BTSJIN #ColdplayInJakarta https://t.co/7jsZ5kKAe0";0;0;2;8;en;1451515002548932609;1724837835767964153;_Sherly_Assyfa;https://twitter.com/_Sherly_Assyfa/status/1724837835767964153
Wed Nov 15 17:09:39 +0000 2023;1724837074090820070;"looking at bmth and coldplay concert drama, i'm SO glad oor concert lancar dan aman (except for kualitas merchnya yang ampas lmao)";0;0;0;0;en;1139258936207372288;1724837074090820070;dead_em_;https://twitter.com/dead_em_/status/1724837074090820070
Wed Nov 15 17:06:35 +0000 2023;1724836305350303890;"tl my another acc full coldplay rn makin gabisa tdrrr so much amaze concert hwaaa 😥😭😭";0;0;0;0;en;1693607816588906496;1724836305350303890;illbeurgolddd;https://twitter.com/illbeurgolddd/status/1724836305350303890
Wed Nov 15 17:04:55 +0000 2023;1724835885626052769;"@MrsFlowers007 Lisa have you seen the clips on here of the Coldplay concert in Jakarta, Indonesia? Looks amaze 😍";0;0;0;0;en;34711932;1724730487921402101;Duncan_Smith;https://twitter.com/Duncan_Smith/status/1724835885626052769
Wed Nov 15 17:04:52 +0000 2023;1724835872728809686;"Goodbye to all the kpop concerts I've watched before!!!!  Minggir kalian semua, Coldplay mau lewat😭";0;0;0;1;en;903476553253699586;1724835872728809686;disparkwonbin;https://twitter.com/disparkwonbin/status/1724835872728809686
Wed Nov 15 17:00:54 +0000 2023;1724834875457556538;"I thought I’d get FOMO seeing Coldplay concert snippets. But apparently no lol. I’m that immune to overplayed pop star huh";0;0;0;0;en;1383782093063217159;1724834875457556538;theoctofir;https://twitter.com/theoctofir/status/1724834875457556538
Wed Nov 15 17:00:03 +0000 2023;1724834660897689727;"Since going to a music concert has been a thing, I can't even count chaotic moments on two hands and it is embarassing. Can't really wait to know what really happened in the coldplay concert. I bet there must have been chaotic stuff going on too lol";0;0;0;0;en;1566260755;1724834660897689727;afrnsdk;https://twitter.com/afrnsdk/status/1724834660897689727
Wed Nov 15 16:59:33 +0000 2023;1724834534921847043;"Muslim anti-LGBT groups descend on Coldplay’s first concert in Indonesia https://t.co/oAbPulUp1w";0;0;0;0;en;1089150094765641728;1724834534921847043;alanbullion2;https://twitter.com/alanbullion2/status/1724834534921847043
Wed Nov 15 16:57:41 +0000 2023;1724834062798590085;"wtb coldplay concert singapore DM PLSSS #coldplay #singapore";0;15;0;2;en;1018731369139064832;1724834062798590085;anakbaliwots;https://twitter.com/anakbaliwots/status/1724834062798590085
Wed Nov 15 16:56:56 +0000 2023;1724833876118515795;"Chris Martin pantun is the best, I repeat, THE BEST moment of the concert tonight!!! @coldplay you were EPIC!!!! #ColdplayIndonesia #ColdplayInJakarta https://t.co/50ghle38Sr";0;0;1;9;en;335548758;1724833876118515795;fajrinamaya;https://twitter.com/fajrinamaya/status/1724833876118515795
Wed Nov 15 16:55:21 +0000 2023;1724833476678197719;"BEST CONCERT EVER = COLDPLAY  GILA EXPERIENCE TERGILA";0;0;0;0;en;1103184828382343168;1724833476678197719;tanamanlobgs;https://twitter.com/tanamanlobgs/status/1724833476678197719
Wed Nov 15 16:54:01 +0000 2023;1724833143189115246;"woi coldplay seru banget real 1000000/10 best concert ive attended";0;1;2;0;en;1549432396973412352;1724833143189115246;keyoslaif;https://twitter.com/keyoslaif/status/1724833143189115246
Wed Nov 15 16:50:20 +0000 2023;1724832216218550683;"Those who said there's no bad seat at coldplay concert ,   nggak kaaak ada stage C kaaak  Stage C superioor kaaaak";0;1;0;1;en;540632618;1724832216218550683;frdnchn;https://twitter.com/frdnchn/status/1724832216218550683
Wed Nov 15 16:49:56 +0000 2023;1724832114489589803;"⚠️Violent Clashes in Indonesia as Protesters Call for Coldplay Concert to be Scrapped over Band's Support of LGBTQ Community https://t.co/szwQ23uhq8";0;0;0;0;en;1706774289632968704;1724832114489589803;JoshaviahDavid;https://twitter.com/JoshaviahDavid/status/1724832114489589803
